time_sec	flow
2.629	-0.245396242
2.633	-0.250572383
2.637	-0.243631646
2.641	-0.252807558
2.645	-0.250925303
2.649	-0.258571893
2.653	-0.24998419
2.657	-0.247160837
2.661	-0.248337239
2.665	-0.241043583
2.669	-0.254572123
2.673	-0.247866675
2.677	-0.242690533
2.681	-0.246219724
2.685	-0.245749161
2.689	-0.247278482
2.693	-0.239396632
2.697	-0.240573019
2.701	-0.235279247
2.705	-0.228573784
2.709	-0.237984955
2.713	-0.232455894
2.717	-0.228809059
2.721	-0.229279622
2.725	-0.226926833
2.729	-0.224691674
2.733	-0.23033838
2.737	-0.227867946
2.741	-0.218456775
2.745	-0.215398148
2.749	-0.209163249
2.753	-0.213162988
2.757	-0.210927844
2.761	-0.217986211
2.765	-0.212221876
2.769	-0.2045753
2.773	-0.213280633
2.777	-0.209516168
2.781	-0.209633797
2.785	-0.218103856
2.789	-0.20645754
2.793	-0.209751442
2.797	-0.204222381
2.801	-0.205986977
2.805	-0.209869087
2.809	-0.202340141
2.813	-0.20269306
2.817	-0.196575806
2.821	-0.184576571
2.825	-0.195634693
2.829	-0.185752958
2.833	-0.186458796
2.837	-0.187635198
2.841	-0.168107018
2.845	-0.176459432
2.849	-0.175047755
2.853	-0.173165515
2.857	-0.176459432
2.861	-0.172224402
2.865	-0.1751654
2.869	-0.168695211
2.873	-0.177635819
2.877	-0.175988868
2.881	-0.175047755
2.885	-0.171165645
2.889	-0.171165645
2.893	-0.157637089
2.897	-0.167636454
2.901	-0.157048896
2.905	-0.1615192
2.909	-0.154460818
2.913	-0.157754734
2.917	-0.153519705
2.921	-0.155166656
2.925	-0.161401555
2.929	-0.167518824
2.933	-0.165636584
2.937	-0.164224908
2.941	-0.170695081
2.945	-0.152696222
2.949	-0.157990009
2.953	-0.155990139
2.957	-0.151519835
2.961	-0.146226048
2.965	-0.143285051
2.969	-0.141285181
2.973	-0.13963823
2.977	-0.146343693
2.981	-0.143167421
2.985	-0.137873635
2.989	-0.140108794
2.993	-0.141167551
2.997	-0.140461713
3.001	-0.147049531
3.005	-0.148461208
3.009	-0.139402956
3.013	-0.141873375
3.017	-0.139167666
3.021	-0.133168057
3.025	-0.135050282
3.029	-0.132815138
3.033	-0.126933143
3.037	-0.130815253
3.041	-0.131168172
3.045	-0.133873895
3.049	-0.133520976
3.053	-0.126227319
3.057	-0.1279919
3.061	-0.12599203
3.065	-0.1258744
3.069	-0.134109169
3.073	-0.119992413
3.077	-0.131403461
3.081	-0.128933027
3.085	-0.130579978
3.089	-0.137050152
3.093	-0.128462464
3.097	-0.123639241
3.101	-0.120462969
3.105	-0.12305104
3.109	-0.120345332
3.113	-0.113757513
3.117	-0.109522484
3.121	-0.113875151
3.125	-0.109169565
3.129	-0.115875028
3.133	-0.113992795
3.137	-0.113992795
3.141	-0.110581242
3.145	-0.122815765
3.149	-0.118227817
3.153	-0.12105117
3.157	-0.126344949
3.161	-0.116227947
3.165	-0.119168937
3.169	-0.117992535
3.173	-0.113757513
3.177	-0.114345707
3.181	-0.116463222
3.185	-0.107169695
3.189	-0.112816393
3.193	-0.110345967
3.197	-0.110228322
3.201	-0.10740497
3.205	-0.103405222
3.209	-0.096111566
3.213	-0.094464615
3.217	-0.09034723
3.221	-0.094582252
3.225	-0.084700525
3.229	-0.091876544
3.233	-0.083641768
3.237	-0.090111949
3.241	-0.084112331
3.245	-0.088817909
3.249	-0.088229716
3.253	-0.078583263
3.257	-0.084347606
3.261	-0.086818039
3.265	-0.075406998
3.269	-0.087053321
3.273	-0.080465503
3.277	-0.072818927
3.281	-0.075759917
3.285	-0.07964202
3.289	-0.078347988
3.293	-0.082347736
3.297	-0.08258301
3.301	-0.082112454
3.305	-0.082347736
3.309	-0.091758907
3.313	-0.092935301
3.317	-0.090582505
3.321	-0.096935049
3.325	-0.093876414
3.329	-0.092700019
3.333	-0.106463857
3.337	-0.1054051
3.341	-0.09952312
3.345	-0.100934796
3.349	-0.091405988
3.353	-0.094346978
3.357	-0.089994311
3.361	-0.088935554
3.365	-0.083406493
3.369	-0.071995445
3.373	-0.073524766
3.377	-0.069877937
3.381	-0.070936687
3.385	-0.072583646
3.389	-0.071642525
3.393	-0.060819682
3.397	-0.070348494
3.401	-0.070583776
3.405	-0.076230474
3.409	-0.078583263
3.413	-0.07670103
3.417	-0.071289606
3.421	-0.064701788
3.425	-0.068583898
3.429	-0.06881918
3.433	-0.065289989
3.437	-0.068701535
3.441	-0.070701413
3.445	-0.059760928
3.449	-0.062701918
3.453	-0.065642908
3.457	-0.043761939
3.461	-0.053996585
3.465	-0.043761939
3.469	-0.041879706
3.473	-0.039291631
3.477	-0.037291758
3.481	-0.029762823
3.485	-0.030351022
3.489	-0.036938842
3.493	-0.029409906
3.497	-0.0305863
3.501	-0.025998356
3.505	-0.017645944
3.509	-0.013881475
3.513	-0.018822338
3.517	-0.023645563
3.521	-0.027057113
3.525	-0.02470432
3.529	-0.026939472
3.533	-0.027174752
3.537	-0.03093922
3.541	-0.034938969
3.545	-0.031880338
3.549	-0.022233889
3.553	-0.01858706
3.557	-0.010117007
3.561	-0.011528683
3.565	-0.017175384
3.569	-0.012469799
3.573	-0.015057871
3.577	-0.010587566
3.581	-0.008705332
3.585	-0.00929353
3.589	-0.010587566
3.593	-0.010822845
3.597	-0.013410917
3.601	-0.003882108
3.605	-0.007528936
3.609	-0.001999873
3.613	-0.005529062
3.617	-0.008705332
3.621	-0.002705711
3.625	-0.000705838
3.629	0.005881981
3.633	-0.000588198
3.637	0.00011764
3.641	-0.011999241
3.645	-0.009764088
3.649	-0.011058125
3.653	-0.012705079
3.657	-0.019057618
3.661	-0.013763836
3.665	-0.026704194
3.669	-0.019528177
3.673	-0.012822718
3.677	-0.023645563
3.681	-0.021880969
3.685	-0.020469293
3.689	-0.026939472
3.693	-0.016940106
3.697	-0.014116755
3.701	-0.014116755
3.705	-0.011411043
3.709	-0.019292898
3.713	-0.007528936
3.717	-0.009881728
3.721	0.00011764
3.725	-0.001882234
3.729	0.00011764
3.733	0.004587945
3.737	0.016351907
3.741	0.024351401
3.745	0.022351528
3.749	0.029409906
3.753	0.036468282
3.757	0.033174373
3.761	0.045997091
3.765	0.052114353
3.769	0.048820443
3.773	0.052114353
3.777	0.055408262
3.781	0.046938207
3.785	0.057761054
3.789	0.058113974
3.793	0.058466893
3.797	0.070583776
3.801	0.065525271
3.805	0.073877685
3.809	0.075642273
3.813	0.076112837
3.817	0.078583263
3.821	0.069642656
3.825	0.064113595
3.829	0.067760423
3.833	0.056584656
3.837	0.063172475
3.841	0.066936947
3.845	0.051526155
3.849	0.057055216
3.853	0.053408388
3.857	0.053761307
3.861	0.060349125
3.865	0.053878944
3.869	0.051879071
3.873	0.043761939
3.877	0.040585671
3.881	0.037644677
3.885	0.032939095
3.889	0.032939095
3.893	0.026939472
3.897	0.027762949
3.901	0.023998482
3.905	0.02788059
3.909	0.022586808
3.913	0.026233636
3.917	0.028821707
3.921	0.03752704
3.925	0.03105686
3.929	0.037879959
3.933	0.029174626
3.937	0.02129277
3.941	0.028115869
3.945	0.023175005
3.949	0.024351401
3.953	0.030233383
3.957	0.022116249
3.961	0.029527545
3.965	0.029645184
3.969	0.024939599
3.973	0.019881096
3.977	0.012705079
3.981	0.013646196
3.985	0.008587692
3.989	0.013057997
3.993	0.010469927
3.997	0.013763836
4.001	0.014352034
4.005	0.019292898
4.009	0.016940106
4.013	0.010352287
4.017	0.012469799
4.021	0.019645816
4.025	0.016587187
4.029	0.02129277
4.033	0.023057366
4.037	0.008352413
4.041	0.011293404
4.045	0.001764594
4.049	0.000705838
4.053	-0.002705711
4.057	0.00011764
4.061	-0.003293909
4.065	-0.005529062
4.069	0.003764468
4.073	-0.001411675
4.077	-0.004470306
4.081	-0.005646702
4.085	0.002235153
4.089	-0.009999367
4.093	0.001529315
4.097	-0.004705585
4.101	-0.006587819
4.105	-0.001529315
4.109	0.004940864
4.113	0.005058504
4.117	0.010234646
4.121	0.007411296
4.125	0.010940485
4.129	0.011175764
4.133	0.013646196
4.137	0.014116755
4.141	0.011293404
4.145	0.006470179
4.149	0.013293277
4.153	0.007881855
4.157	0.013646196
4.161	0.019998735
4.165	0.019645816
4.169	0.012469799
4.173	0.023645563
4.177	0.012116881
4.181	0.007058377
4.185	0.008470053
4.189	-0.001764594
4.193	0.007176017
4.197	0.009999367
4.201	0.018704699
4.205	0.014469673
4.209	0.018234141
4.213	0.019410538
4.217	0.018704699
4.221	0.023998482
4.225	0.031409778
4.229	0.028586427
4.233	0.027998229
4.237	0.032703813
4.241	0.021645689
4.245	0.024116121
4.249	0.031997975
4.253	0.035174247
4.257	0.035174247
4.261	0.040703308
4.265	0.034938969
4.269	0.039173994
4.273	0.03752704
4.277	0.040350389
4.281	0.035056606
4.285	0.030703941
4.289	0.036468282
4.293	0.022939727
4.297	0.033997849
4.301	0.039173994
4.305	0.033292014
4.309	0.042114984
4.313	0.047173489
4.317	0.046702929
4.321	0.056702297
4.325	0.058702171
4.329	0.057408135
4.333	0.053878944
4.337	0.061172601
4.341	0.064113595
4.345	0.078347988
4.349	0.082112454
4.353	0.088700272
4.357	0.089994311
4.361	0.097287968
4.365	0.101758271
4.369	0.103405222
4.373	0.108816646
4.377	0.111169443
4.381	0.109522484
4.385	0.122462846
4.389	0.124580361
4.393	0.137167796
4.397	0.141167551
4.401	0.151637465
4.405	0.159048766
4.409	0.162813231
4.413	0.170812726
4.417	0.17328316
4.421	0.167754099
4.425	0.164342552
4.429	0.172342047
4.433	0.178929865
4.437	0.193517178
4.441	0.20857504
4.445	0.209045604
4.449	0.217045099
4.453	0.223985836
4.457	0.228926703
4.461	0.23822023
4.465	0.250219464
4.469	0.247866675
4.473	0.250807673
4.477	0.2559838
4.481	0.260454118
4.485	0.266100824
4.489	0.264218599
4.493	0.268218338
4.497	0.265159696
4.501	0.265865535
4.505	0.28351149
4.509	0.277747154
4.513	0.281276345
4.517	0.292099178
4.521	0.283864409
4.525	0.299392819
4.529	0.304804265
4.533	0.30692178
4.537	0.308804005
4.541	0.313509583
4.545	0.314568341
4.549	0.315391809
4.553	0.320097417
4.557	0.319156289
4.561	0.323861867
4.565	0.320685595
4.569	0.330920249
4.573	0.327038139
4.577	0.330214411
4.581	0.336566955
4.585	0.341390163
4.589	0.338096261
4.593	0.348566204
4.597	0.3462134
4.601	0.353977621
4.605	0.35809499
4.609	0.364682823
4.613	0.366565049
4.617	0.367859095
4.621	0.373388141
4.625	0.371388286
4.629	0.371976465
4.633	0.37774083
4.637	0.376564413
4.641	0.378564298
4.645	0.385269761
4.649	0.382916957
4.653	0.3818582
4.657	0.387622535
4.661	0.383034617
4.665	0.386210859
4.669	0.38562268
4.673	0.398210108
4.677	0.395739675
4.681	0.402915686
4.685	0.409032971
4.689	0.408680052
4.693	0.417855918
4.697	0.419385254
4.701	0.424443752
4.705	0.4290317
4.709	0.427737653
4.713	0.428090572
4.717	0.423502624
4.721	0.42503196
4.725	0.426443636
4.729	0.422914445
4.733	0.424443752
4.737	0.434090197
4.741	0.42503196
4.745	0.439619273
4.749	0.440560371
4.753	0.438089937
4.757	0.438560516
4.761	0.439031065
4.765	0.435501873
4.769	0.439972192
4.773	0.443148434
4.777	0.438678145
4.781	0.441854417
4.785	0.446207076
4.789	0.438678145
4.793	0.438442856
4.797	0.43679592
4.801	0.442207336
4.805	0.437384099
4.809	0.446795285
4.813	0.439619273
4.817	0.437737018
4.821	0.437854677
4.825	0.445736527
4.829	0.448324591
4.833	0.454324216
4.837	0.446207076
4.841	0.450206816
4.845	0.443971932
4.849	0.455030054
4.853	0.456088811
4.857	0.456912279
4.861	0.455265343
4.865	0.460206181
4.869	0.457265198
4.873	0.462088436
4.877	0.466676384
4.881	0.462323695
4.885	0.457500488
4.889	0.463147193
4.893	0.461264938
4.897	0.465382338
4.901	0.473264188
4.905	0.465147048
4.909	0.465499967
4.913	0.463735372
4.917	0.46044147
4.921	0.461617857
4.925	0.457029909
4.929	0.457618117
4.933	0.451030314
4.937	0.449148059
4.941	0.450559735
4.945	0.446677625
4.949	0.449853897
4.953	0.448442221
4.957	0.449618638
4.961	0.451147944
4.965	0.463264823
4.969	0.463382453
4.973	0.469617367
4.977	0.474322945
4.981	0.476675749
4.985	0.471029043
4.989	0.480440199
4.993	0.479969651
4.997	0.479969651
5.001	0.481146038
5.005	0.489380807
5.009	0.483616471
5.013	0.491027772
5.017	0.481851876
5.021	0.479852021
5.025	0.485381067
5.029	0.488674968
5.033	0.489969015
5.037	0.489498466
5.041	0.489263177
5.045	0.48796913
5.049	0.487851501
5.053	0.501733005
5.057	0.499497831
5.061	0.492557079
5.065	0.49585101
5.069	0.482910633
5.073	0.484910518
5.077	0.487498581
5.081	0.485616356
5.085	0.489027888
5.089	0.483498842
5.093	0.485145807
5.097	0.478910893
5.101	0.473852396
5.105	0.471852511
5.109	0.469617367
5.113	0.470087916
5.117	0.481028408
5.121	0.48020494
5.125	0.475146413
5.129	0.483851761
5.133	0.47620517
5.137	0.474793494
5.141	0.472675979
5.145	0.469617367
5.149	0.458912164
5.153	0.4605591
5.157	0.458559245
5.161	0.456206441
5.165	0.455030054
5.169	0.457500488
5.173	0.455147684
5.177	0.451383233
5.181	0.451500863
5.185	0.451147944
5.189	0.453971297
5.193	0.453500748
5.197	0.459618002
5.201	0.455618262
5.205	0.461970776
5.209	0.464794129
5.213	0.455735892
5.217	0.453971297
5.221	0.453030169
5.225	0.433619648
5.229	0.429737538
5.233	0.435854793
5.237	0.43303144
5.241	0.42914933
5.245	0.438913435
5.249	0.437266469
5.253	0.434325486
5.257	0.44079566
5.261	0.436090082
5.265	0.432678521
5.269	0.425973058
5.273	0.431384474
5.277	0.422443867
5.281	0.421738029
5.285	0.420914561
5.289	0.410679907
5.293	0.410326988
5.297	0.409738809
5.301	0.40926823
5.305	0.403268605
5.309	0.404562652
5.313	0.410797566
5.317	0.395269126
5.321	0.4091506
5.325	0.407621294
5.329	0.40138638
5.333	0.408091843
5.337	0.397033721
5.341	0.395033836
5.345	0.395386755
5.349	0.397033721
5.353	0.400092334
5.357	0.403974444
5.361	0.408091843
5.365	0.406444877
5.369	0.403856814
5.373	0.406680167
5.377	0.40150401
5.381	0.396445513
5.385	0.395739675
5.389	0.394798577
5.393	0.388093114
5.397	0.386799067
5.401	0.383269876
5.405	0.379034847
5.409	0.372211754
5.413	0.373505801
5.417	0.369623691
5.421	0.366682708
5.425	0.367741466
5.429	0.360094875
5.433	0.352095395
5.437	0.356095135
5.441	0.352095395
5.445	0.355742216
5.449	0.356683314
5.453	0.357036233
5.457	0.345625192
5.461	0.345625192
5.465	0.341860741
5.469	0.334802359
5.473	0.332331926
5.477	0.323979527
5.481	0.316921145
5.485	0.31103915
5.489	0.306333572
5.493	0.305863023
5.497	0.297628224
5.501	0.289981663
5.505	0.287864149
5.509	0.278688252
5.513	0.278688252
5.517	0.274335593
5.521	0.265983194
5.525	0.267159581
5.529	0.267394871
5.533	0.259160072
5.537	0.254219204
5.541	0.245043322
5.545	0.227750301
5.549	0.218927339
5.553	0.209163249
5.557	0.197752208
5.561	0.17916514
5.565	0.168459937
5.569	0.156931251
5.573	0.145402566
5.577	0.148696482
5.581	0.141402826
5.585	0.129638866
5.589	0.128109545
5.593	0.116110303
5.597	0.111757636
5.601	0.102699392
5.605	0.093994059
5.609	0.084935807
5.613	0.066936947
5.617	0.057055216
5.621	0.043997217
5.625	0.033056732
5.629	0.029527545
5.633	0.009881728
5.637	0.00317627
5.641	-0.020586934
5.645	-0.027410032
5.649	-0.051173236
5.653	-0.056349378
5.657	-0.072230726
5.661	-0.094582252
5.665	-0.101758271
5.669	-0.118933655
5.673	-0.130932897
5.677	-0.132344574
5.681	-0.148578838
5.685	-0.152108029
5.689	-0.169048131
5.693	-0.177753463
5.697	-0.192223132
5.701	-0.205281138
5.705	-0.211163118
5.709	-0.225162238
5.713	-0.241161227
5.717	-0.244455129
5.721	-0.256454378
5.725	-0.260689408
5.729	-0.26351276
5.733	-0.269041806
5.737	-0.281746894
5.741	-0.290334582
5.745	-0.292687386
5.749	-0.305863023
5.753	-0.305157185
5.757	-0.319391578
5.761	-0.324802995
5.765	-0.335861117
5.769	-0.329508573
5.773	-0.341037244
5.777	-0.342684209
5.781	-0.348683834
5.785	-0.351271898
5.789	-0.363506436
5.793	-0.358565569
5.797	-0.369506061
5.801	-0.365741581
5.805	-0.370682448
5.809	-0.371858835
5.813	-0.375858575
5.817	-0.382093489
5.821	-0.384563923
5.825	-0.383858085
5.829	-0.394092739
5.833	-0.395151496
5.837	-0.391034096
5.841	-0.405150861
5.845	-0.390798807
5.849	-0.399386495
5.853	-0.404209733
5.857	-0.39350453
5.861	-0.400092334
5.865	-0.400680542
5.869	-0.40138638
5.873	-0.400680542
5.877	-0.410915196
5.881	-0.408444762
5.885	-0.411268115
5.889	-0.414326727
5.893	-0.415385485
5.897	-0.406444877
5.901	-0.406915456
5.905	-0.40538612
5.909	-0.399621785
5.913	-0.40150401
5.917	-0.404092103
5.921	-0.405033201
5.925	-0.403621525
5.929	-0.40938589
5.933	-0.415032566
5.937	-0.405621409
5.941	-0.419267595
5.945	-0.412562162
5.949	-0.414326727
5.953	-0.414679646
5.957	-0.420444012
5.961	-0.417502999
5.965	-0.420561641
5.969	-0.423737913
5.973	-0.41738537
5.977	-0.413973808
5.981	-0.419973433
5.985	-0.40938589
5.989	-0.405033201
5.993	-0.411738664
5.997	-0.405621409
6.001	-0.405033201
6.005	-0.40938589
6.009	-0.404797941
6.013	-0.398915946
6.017	-0.404092103
6.021	-0.40138638
6.025	-0.392328143
6.029	-0.395622045
6.033	-0.394210368
6.037	-0.38950479
6.041	-0.392798692
6.045	-0.396092594
6.049	-0.396916091
6.053	-0.395739675
6.057	-0.395386755
6.061	-0.398798317
6.065	-0.391975224
6.069	-0.394798577
6.073	-0.395504415
6.077	-0.384563923
6.081	-0.391504645
6.085	-0.386563778
6.089	-0.380917102
6.093	-0.384681553
6.097	-0.382564038
6.101	-0.374564558
6.105	-0.371388286
6.109	-0.376329154
6.113	-0.371858835
6.117	-0.370564789
6.121	-0.37785846
6.125	-0.364094615
6.129	-0.361624181
6.133	-0.363859355
6.137	-0.351507187
6.141	-0.358565569
6.145	-0.35409525
6.149	-0.354918748
6.153	-0.354918748
6.157	-0.352448314
6.161	-0.353507072
6.165	-0.352095395
6.169	-0.350801349
6.173	-0.353389412
6.177	-0.340449065
6.181	-0.340919614
6.185	-0.341860741
6.189	-0.335508198
6.193	-0.329038024
6.197	-0.331979007
6.201	-0.329273283
6.205	-0.32668522
6.209	-0.330920249
6.213	-0.328449816
6.217	-0.325744122
6.221	-0.320567966
6.225	-0.320450336
6.229	-0.307509959
6.233	-0.308686376
6.237	-0.31092152
6.241	-0.307862878
6.245	-0.29915756
6.249	-0.301627994
6.253	-0.287864149
6.257	-0.287746519
6.261	-0.279747009
6.265	-0.27927646
6.269	-0.262924552
6.273	-0.261159956
6.277	-0.256219089
6.281	-0.245278612
6.285	-0.250690043
6.289	-0.254572123
6.293	-0.242925808
6.297	-0.249278352
6.301	-0.245513886
6.305	-0.243278727
6.309	-0.249043077
6.313	-0.246572644
6.317	-0.24210234
6.321	-0.247749045
6.325	-0.248454884
6.329	-0.253983945
6.333	-0.252454638
6.337	-0.253513396
6.341	-0.250925303
6.345	-0.249513641
6.349	-0.249278352
6.353	-0.251160592
6.357	-0.244219854
6.361	-0.244925693
6.365	-0.239396632
6.369	-0.23633799
6.373	-0.232220605
6.377	-0.237867311
6.381	-0.227867946
6.385	-0.233161733
6.389	-0.226573914
6.393	-0.228809059
6.397	-0.225044593
6.401	-0.228809059
6.405	-0.225750431
6.409	-0.228926703
6.413	-0.226338625
6.417	-0.230926573
6.421	-0.224691674
6.425	-0.226103351
6.429	-0.233632281
6.433	-0.226338625
6.437	-0.225515157
6.441	-0.233749926
6.445	-0.2244564
6.449	-0.23233825
6.453	-0.232573524
6.457	-0.23033838
6.461	-0.218456775
6.465	-0.219397888
6.469	-0.22022137
6.473	-0.21633926
6.477	-0.223279998
6.481	-0.224338755
6.485	-0.21633926
6.489	-0.214927584
6.493	-0.214574665
6.497	-0.208104491
6.501	-0.210104361
6.505	-0.204928219
6.509	-0.202340141
6.513	-0.192340776
6.517	-0.19481121
6.521	-0.195046484
6.525	-0.196340531
6.529	-0.202457786
6.533	-0.203869462
6.537	-0.200457916
6.541	-0.202810705
6.545	-0.209163249
6.549	-0.201987222
6.553	-0.2045753
6.557	-0.201751947
6.561	-0.199987352
6.565	-0.195987612
6.569	-0.204340026
6.573	-0.20257543
6.577	-0.194223017
6.581	-0.191399664
6.585	-0.177282915
6.589	-0.168577582
6.593	-0.173988998
6.597	-0.167754099
6.601	-0.161872119
6.605	-0.163283795
6.609	-0.155754864
6.613	-0.157519445
6.617	-0.160460442
6.621	-0.162225038
6.625	-0.157872364
6.629	-0.151990384
6.633	-0.153872624
6.637	-0.157048896
6.641	-0.151990384
6.645	-0.161401555
6.649	-0.154813737
6.653	-0.154931381
6.657	-0.156225413
6.661	-0.16316615
6.665	-0.154343188
6.669	-0.164342552
6.673	-0.151284546
6.677	-0.141991019
6.681	-0.137873635
6.685	-0.134932637
6.689	-0.135520846
6.693	-0.140108794
6.697	-0.139991149
6.701	-0.134462088
6.705	-0.135873765
6.709	-0.135050282
6.713	-0.137285441
6.717	-0.13775599
6.721	-0.134462088
6.725	-0.132932767
6.729	-0.125521481
6.733	-0.138344198
6.737	-0.133520976
6.741	-0.13375625
6.745	-0.131521091
6.749	-0.131403461
6.753	-0.124815635
6.757	-0.128462464
6.761	-0.130932897
6.765	-0.124697998
6.769	-0.12399216
6.773	-0.127521351
6.777	-0.128933027
6.781	-0.12787427
6.785	-0.132932767
6.789	-0.133520976
6.793	-0.13575612
6.797	-0.132932767
6.801	-0.135991395
6.805	-0.127756625
6.809	-0.123286322
6.813	-0.134932637
6.817	-0.125286192
6.821	-0.13375625
6.825	-0.130227059
6.829	-0.120227695
6.833	-0.119168937
6.837	-0.120815888
6.841	-0.119992413
6.845	-0.114698626
6.849	-0.117286704
6.853	-0.111639999
6.857	-0.107757889
6.861	-0.122345202
6.865	-0.119874775
6.869	-0.121757008
6.873	-0.120698251
6.877	-0.116227947
6.881	-0.116345584
6.885	-0.117992535
6.889	-0.12305104
6.893	-0.12493328
6.897	-0.121639363
6.901	-0.129756495
6.905	-0.119168937
6.909	-0.129050657
6.913	-0.126344949
6.917	-0.127403706
6.921	-0.127756625
6.925	-0.118698373
6.929	-0.120227695
6.933	-0.118816018
6.937	-0.115757383
6.941	-0.124697998
6.945	-0.126697868
6.949	-0.11516919
6.953	-0.12599203
6.957	-0.125050917
6.961	-0.12011005
6.965	-0.122815765
6.969	-0.115286827
6.973	-0.109404847
6.977	-0.114580989
6.981	-0.11716906
6.985	-0.117404342
6.989	-0.125050917
6.993	-0.117639624
6.997	-0.108816646
7.001	-0.118580736
7.005	-0.114698626
7.009	-0.119757131
7.013	-0.11716906
7.017	-0.116110303
7.021	-0.117404342
7.025	-0.114110433
7.029	-0.118933655
7.033	-0.116816141
7.037	-0.106699139
7.041	-0.116933785
7.045	-0.112698756
7.049	-0.111169443
7.053	-0.119757131
7.057	-0.112345837
7.061	-0.113875151
7.065	-0.113404594
7.069	-0.113522232
7.073	-0.10740497
7.077	-0.106228575
7.081	-0.103052311
7.085	-0.099170201
7.089	-0.093758777
7.093	-0.100699514
7.097	-0.098346725
7.101	-0.093758777
7.105	-0.104346342
7.109	-0.094229333
7.113	-0.096699767
7.117	-0.099640757
7.121	-0.095876291
7.125	-0.089994311
7.129	-0.095405735
7.133	-0.08775916
7.137	-0.083877049
7.141	-0.089523748
7.145	-0.094111696
7.149	-0.086229838
7.153	-0.094229333
7.157	-0.083759412
7.161	-0.075289354
7.165	-0.079759665
7.169	-0.074230604
7.173	-0.075289354
7.177	-0.06493707
7.181	-0.063525394
7.185	-0.061643161
7.189	-0.058349252
7.193	-0.056702297
7.197	-0.061172601
7.201	-0.062231358
7.205	-0.067172222
7.209	-0.065525271
7.213	-0.070348494
7.217	-0.069525018
7.221	-0.080465503
7.225	-0.081759535
7.229	-0.077289231
7.233	-0.073171847
7.237	-0.066936947
7.241	-0.060819682
7.245	-0.067054585
7.249	-0.073995322
7.253	-0.064819433
7.257	-0.065407626
7.261	-0.0629372
7.265	-0.058702171
7.269	-0.064466514
7.273	-0.067407504
7.277	-0.060113847
7.281	-0.060819682
7.285	-0.054820064
7.289	-0.057996333
7.293	-0.050820317
7.297	-0.064701788
7.301	-0.059290368
7.305	-0.053055469
7.309	-0.057761054
7.313	-0.052349631
7.317	-0.04976156
7.321	-0.050114479
7.325	-0.051408514
7.329	-0.042820822
7.333	-0.04682057
7.337	-0.041291505
7.341	-0.045173615
7.345	-0.044232499
7.349	-0.05223199
7.353	-0.049055722
7.357	-0.044232499
7.361	-0.033997849
7.365	-0.037409399
7.369	-0.020939853
7.373	-0.02823351
7.377	-0.021645689
7.381	-0.014704953
7.385	-0.013999115
7.389	-0.009411169
7.393	-0.011175764
7.397	-0.013881475
7.401	-0.015881348
7.405	-0.013293277
7.409	-0.010234646
7.413	-0.016940106
7.417	-0.008352413
7.421	-0.018234141
7.425	-0.013646196
7.429	-0.016940106
7.433	-0.01529315
7.437	-0.017410664
7.441	-0.022822086
7.445	-0.029527545
7.449	-0.029174626
7.453	-0.037174121
7.457	-0.032586176
7.461	-0.038585797
7.465	-0.034233131
7.469	-0.029527545
7.473	-0.01835178
7.477	-0.018704699
7.481	-0.012822718
7.485	-0.004823225
7.489	-0.023527924
7.493	-0.014704953
7.497	-0.031527419
7.501	-0.029409906
7.505	-0.034938969
7.509	-0.030351022
7.513	-0.032939095
7.517	-0.027174752
7.521	-0.029409906
7.525	-0.014940232
7.529	-0.02176333
7.533	-0.01235216
7.537	-0.005529062
7.541	-0.013057997
7.545	-0.002705711
7.549	-0.000941117
7.553	0.005764341
7.557	0.023880843
7.561	0.021645689
7.565	0.034468409
7.569	0.029998103
7.573	0.03093922
7.577	0.045055974
7.581	0.032233257
7.585	0.048702803
7.589	0.035056606
7.593	0.033292014
7.597	0.046702929
7.601	0.035762444
7.605	0.047173489
7.609	0.049996838
7.613	0.051879071
7.617	0.048232242
7.621	0.048349883
7.625	0.049996838
7.629	0.048938081
7.633	0.055290621
7.637	0.062231358
7.641	0.062113721
7.645	0.060113847
7.649	0.064113595
7.653	0.064466514
7.657	0.067760423
7.661	0.069172099
7.665	0.066466384
7.669	0.058702171
7.673	0.057055216
7.677	0.056937575
7.681	0.047879327
7.685	0.050467398
7.689	0.051408514
7.693	0.043056101
7.697	0.044232499
7.701	0.045055974
7.705	0.035762444
7.709	0.03129214
7.713	0.025645437
7.717	0.011763962
7.721	0.005293783
7.725	0.016469548
7.729	0.012705079
7.733	0.01564607
7.737	0.011646322
7.741	0.00611726
7.745	0.007293656
7.749	0.00317627
7.753	0.011411043
7.757	0.005881981
7.761	0.004705585
7.765	0.005058504
7.769	0.006587819
7.773	0.002470432
7.777	0.011646322
7.781	0.001176396
7.785	-0.002705711
7.789	0.004587945
7.793	-0.006705458
7.797	-0.001294036
7.801	-0.005999621
7.805	-0.001764594
7.809	-0.002117513
7.813	-0.001999873
7.817	0.005411422
7.821	-0.005293783
7.825	-0.00011764
7.829	0.000352919
7.833	0.003646828
7.837	0.005176143
7.841	0.000705838
7.845	0.001764594
7.849	-0.006470179
7.853	0.003529189
7.857	0.013293277
7.861	0.00635254
7.865	0.019528177
7.869	0.006587819
7.873	0.003999747
7.877	0.012940358
7.881	0.019763457
7.885	0.014822592
7.889	0.013528557
7.893	0.010940485
7.897	0.00305863
7.901	0.017645944
7.905	0.019410538
7.909	0.027762949
7.913	0.023175005
