time_sec	pmask_cmH20
77.0412	-2.629914284
77.0452	-2.626194239
77.0492	-2.641595602
77.0532	-2.647175789
77.0572	-2.641521215
77.0612	-2.655360222
77.0652	-2.6672647
77.0692	-2.660568237
77.0732	-2.664586067
77.0772	-2.676564932
77.0812	-2.665255785
77.0852	-2.661163568
77.0892	-2.663544416
77.0932	-2.649333477
77.0972	-2.634155273
77.1012	-2.639289141
77.1052	-2.631997585
77.1092	-2.620390892
77.1132	-2.630658388
77.1172	-2.634378433
77.1212	-2.624334097
77.1252	-2.629467964
77.1292	-2.635122538
77.1332	-2.625152588
77.1372	-2.630360842
77.1412	-2.639586687
77.1452	-2.625078201
77.1492	-2.619423628
77.1532	-2.629765511
77.1572	-2.620539665
77.1612	-2.61704278
77.1652	-2.632444143
77.1692	-2.631104708
77.1732	-2.631253719
77.1772	-2.645315886
77.1812	-2.654616117
77.1852	-2.64777112
77.1892	-2.656401873
77.1932	-2.661684513
77.1972	-2.65350008
77.2012	-2.668231964
77.2052	-2.687576532
77.2092	-2.679987431
77.2132	-2.677309036
77.2172	-2.681103468
77.2212	-2.669050217
77.2252	-2.65922904
77.2292	-2.669794321
77.2332	-2.664511681
77.2372	-2.652904749
77.2412	-2.666669369
77.2452	-2.666966915
77.2492	-2.65223527
77.2532	-2.655508995
77.2572	-2.65327692
77.2612	-2.63675952
77.2652	-2.636015415
77.2692	-2.643381357
77.2732	-2.634750605
77.2772	-2.63973546
77.2812	-2.655657768
77.2852	-2.648663998
77.2892	-2.640628338
77.2932	-2.658559561
77.2972	-2.658113003
77.3012	-2.655434608
77.3052	-2.669794321
77.3092	-2.674258471
77.3132	-2.665627718
77.3172	-2.674035311
77.3212	-2.67872262
77.3252	-2.662726164
77.3292	-2.663172483
77.3332	-2.670166254
77.3372	-2.658410549
77.3412	-2.658187389
77.3452	-2.672249556
77.3492	-2.664660454
77.3532	-2.660270691
77.3572	-2.674109697
77.3612	-2.669645548
77.3652	-2.659377813
77.3692	-2.664809227
77.3732	-2.662279606
77.3772	-2.641967535
77.3812	-2.644050837
77.3852	-2.642562866
77.3892	-2.626714945
77.3932	-2.627087116
77.3972	-2.636908293
77.4012	-2.626045465
77.4052	-2.629765511
77.4092	-2.641967535
77.4132	-2.636461735
77.4172	-2.632146358
77.4212	-2.648440599
77.4252	-2.648366213
77.4292	-2.639586687
77.4332	-2.655657768
77.4372	-2.65922904
77.4412	-2.650003195
77.4452	-2.657294512
77.4492	-2.660940409
77.4532	-2.647250175
77.4572	-2.648440599
77.4612	-2.662577152
77.4652	-2.65223527
77.4692	-2.654764891
77.4732	-2.668157339
77.4772	-2.664511681
77.4812	-2.661461115
77.4852	-2.67470479
77.4892	-2.669347763
77.4932	-2.659749985
77.4972	-2.671803236
77.5012	-2.677160263
77.5052	-2.668157339
77.5092	-2.678350687
77.5132	-2.689362288
77.5172	-2.677309036
77.5212	-2.681103468
77.5252	-2.692189693
77.5292	-2.685195684
77.5332	-2.689287901
77.5372	-2.705656528
77.5412	-2.704242945
77.5452	-2.698737144
77.5492	-2.716147184
77.5532	-2.714436054
77.5572	-2.706475019
77.5612	-2.714212894
77.5652	-2.709153414
77.5692	-2.693677664
77.5732	-2.701043606
77.5772	-2.710046291
77.5812	-2.698588133
77.5852	-2.700969219
77.5892	-2.710864782
77.5932	-2.700076342
77.5972	-2.699406624
77.6012	-2.713171244
77.6052	-2.702829123
77.6092	-2.689436674
77.6132	-2.695909739
77.6172	-2.686088562
77.6212	-2.677680969
77.6252	-2.684898138
77.6292	-2.684823751
77.6332	-2.670315027
77.6372	-2.674853802
77.6412	-2.679987431
77.6452	-2.668603897
77.6492	-2.671207905
77.6532	-2.680136204
77.6572	-2.665553331
77.6612	-2.660568237
77.6652	-2.669422388
77.6692	-2.663916588
77.6732	-2.658038616
77.6772	-2.672621727
77.6812	-2.668008566
77.6852	-2.655434608
77.6892	-2.667339087
77.6932	-2.671654463
77.6972	-2.665255785
77.7012	-2.671059132
77.7052	-2.673812151
77.7092	-2.66324687
77.7132	-2.66875267
77.7172	-2.67872262
77.7212	-2.670835972
77.7252	-2.669794321
77.7292	-2.681550026
77.7332	-2.6782763
77.7372	-2.677383423
77.7412	-2.693082333
77.7452	-2.690329552
77.7492	-2.683782101
77.7532	-2.692784786
77.7572	-2.692338467
77.7612	-2.67894578
77.7652	-2.685493231
77.7692	-2.694570541
77.7732	-2.685642004
77.7772	-2.693231106
77.7812	-2.702754736
77.7852	-2.698364973
77.7892	-2.704689264
77.7932	-2.724034071
77.7972	-2.722397089
77.8012	-2.723066807
77.8052	-2.739137888
77.8092	-2.739286661
77.8132	-2.730804682
77.8172	-2.741816282
77.8212	-2.740253925
77.8252	-2.724926949
77.8292	-2.730209351
77.8332	-2.732292652
77.8372	-2.719048977
77.8412	-2.720909119
77.8452	-2.728051662
77.8492	-2.717114449
77.8532	-2.715254545
77.8572	-2.727159023
77.8612	-2.720165014
77.8652	-2.713096857
77.8692	-2.72470355
77.8732	-2.717337608
77.8772	-2.705730915
77.8812	-2.715254545
77.8852	-2.717784166
77.8892	-2.707070112
77.8932	-2.714659214
77.8972	-2.725298882
77.9012	-2.713989496
77.9052	-2.720016241
77.9092	-2.735938549
77.9132	-2.73296237
77.9172	-2.740402699
77.9212	-2.758482456
77.9252	-2.756250381
77.9292	-2.756101608
77.9332	-2.773511887
77.9372	-2.772842169
77.9412	-2.759896278
77.9452	-2.766815662
77.9492	-2.769270897
77.9532	-2.759524107
77.9572	-2.770238161
77.9612	-2.775446415
77.9652	-2.764732361
77.9692	-2.771800756
77.9732	-2.791070938
77.9772	-2.796502352
77.9812	-2.810415745
77.9852	-2.840772152
77.9892	-2.853048563
77.9932	-2.865324974
77.9972	-2.895904541
78.0012	-2.913686991
78.0052	-2.924549818
78.0092	-2.954682827
78.0132	-2.976036549
78.0172	-2.979235888
78.0212	-3.000291824
78.0252	-3.021124601
78.0292	-3.018966913
78.0332	-3.02707696
78.0372	-3.039502144
78.0412	-3.034442663
78.0452	-3.038683653
78.0492	-3.05505228
78.0532	-3.04783535
78.0572	-3.040023088
78.0612	-3.048802614
78.0652	-3.039204597
78.0692	-3.022538185
78.0732	-3.025142431
78.0772	-3.016139746
78.0812	-2.991735458
78.0852	-2.979979753
78.0892	-2.968298674
78.0932	-2.942183256
78.0972	-2.930501938
78.1012	-2.926484108
78.1052	-2.905502558
78.1092	-2.896797419
78.1132	-2.912794113
78.1172	-2.912942886
78.1212	-2.916514158
78.1252	-2.931841135
78.1292	-2.930799484
78.1332	-2.926186562
78.1372	-2.942852736
78.1412	-2.945828915
78.1452	-2.933924437
78.1492	-2.937272549
78.1532	-2.942034483
78.1572	-2.924401045
78.1612	-2.926707506
78.1652	-2.932808399
78.1692	-2.91986227
78.1732	-2.916737318
78.1772	-2.923284769
78.1812	-2.912942886
78.1852	-2.905056238
78.1892	-2.918523073
78.1932	-2.91688633
78.1972	-2.906023502
78.2012	-2.910859585
78.2052	-2.906321049
78.2092	-2.891217232
78.2132	-2.898211002
78.2172	-2.899699211
78.2212	-2.879312754
78.2252	-2.874402285
78.2292	-2.869863749
78.2332	-2.851932526
78.2372	-2.844566584
78.2412	-2.857066393
78.2452	-2.849179745
78.2492	-2.846649885
78.2532	-2.861828089
78.2572	-2.86264658
78.2612	-2.861158609
78.2652	-2.87365818
78.2692	-2.877303839
78.2732	-2.86391139
78.2772	-2.871351719
78.2812	-2.871426105
78.2852	-2.861232996
78.2892	-2.861902475
78.2932	-2.86964035
78.2972	-2.857066393
78.3012	-2.855950356
78.3052	-2.871277332
78.3092	-2.870905161
78.3132	-2.877750397
78.3172	-2.899476051
78.3212	-2.898731947
78.3252	-2.89188695
78.3292	-2.905353785
78.3332	-2.90713954
78.3372	-2.894342184
78.3412	-2.898583174
78.3452	-2.898583174
78.3492	-2.888464212
78.3532	-2.894490957
78.3572	-2.910189867
78.3612	-2.905353785
78.3652	-2.90885067
78.3692	-2.916067839
78.3732	-2.904684067
78.3772	-2.896648645
78.3812	-2.89865756
78.3852	-2.885265112
78.3892	-2.864432096
78.3932	-2.871128559
78.3972	-2.870905161
78.4012	-2.86286974
78.4052	-2.87834549
78.4092	-2.884967327
78.4132	-2.873509407
78.4172	-2.877155066
78.4212	-2.890101194
78.4252	-2.881396055
78.4292	-2.882288933
78.4332	-2.891068459
78.4372	-2.885637045
78.4412	-2.881544828
78.4452	-2.890175581
78.4492	-2.888092279
78.4532	-2.880428791
78.4572	-2.895606995
78.4612	-2.893672466
78.4652	-2.885785818
78.4692	-2.892482042
78.4732	-2.899029493
78.4772	-2.885265112
78.4812	-2.88786912
78.4852	-2.894119024
78.4892	-2.879759312
78.4932	-2.876336575
78.4972	-2.88340497
78.5012	-2.875146151
78.5052	-2.869714737
78.5092	-2.883776903
78.5132	-2.884149075
78.5172	-2.881321669
78.5212	-2.892258883
78.5252	-2.891589165
78.5292	-2.879461527
78.5332	-2.87767601
78.5372	-2.872690916
78.5412	-2.849551678
78.5452	-2.84717083
78.5492	-2.85267663
78.5532	-2.845236301
78.5572	-2.846129179
78.5612	-2.856471062
78.5652	-2.84486413
78.5692	-2.835563898
78.5732	-2.844343424
78.5772	-2.83913517
78.5812	-2.825593948
78.5852	-2.83191824
78.5892	-2.827528477
78.5932	-2.816963196
78.5972	-2.824403524
78.6012	-2.830727816
78.6052	-2.819344044
78.6092	-2.823064327
78.6132	-2.830430031
78.6172	-2.826189041
78.6212	-2.836977482
78.6252	-2.861828089
78.6292	-2.866441011
78.6332	-2.871798038
78.6372	-2.889952421
78.6412	-2.895978928
78.6452	-2.896425486
78.6492	-2.912198782
78.6532	-2.916067839
78.6572	-2.904758453
78.6612	-2.909892321
78.6652	-2.920606375
78.6692	-2.910562038
78.6732	-2.91859746
78.6772	-2.92432642
78.6812	-2.909371614
78.6852	-2.901410341
78.6892	-2.905576944
78.6932	-2.889803648
78.6972	-2.881247282
78.7012	-2.887050629
78.7052	-2.878047943
78.7092	-2.861381769
78.7132	-2.862944126
78.7172	-2.856768608
78.7212	-2.842483282
78.7252	-2.847691536
78.7292	-2.848807573
78.7332	-2.839507341
78.7372	-2.845161915
78.7412	-2.857363939
78.7452	-2.854834318
78.7492	-2.856396675
78.7532	-2.869714737
78.7572	-2.858331203
78.7612	-2.850742102
78.7652	-2.864581108
78.7692	-2.865548134
78.7732	-2.866217852
78.7772	-2.880428791
78.7812	-2.883925676
78.7852	-2.87388134
78.7892	-2.884744167
78.7932	-2.889505863
78.7972	-2.88340497
78.8012	-2.886753082
78.8052	-2.895011663
78.8092	-2.879908085
78.8132	-2.875741482
78.8172	-2.880875111
78.8212	-2.871351719
78.8252	-2.866738796
78.8292	-2.877526999
78.8332	-2.876039028
78.8372	-2.865771532
78.8412	-2.874774218
78.8452	-2.869937897
78.8492	-2.853569269
78.8532	-2.853792667
78.8572	-2.851114035
78.8612	-2.842483282
78.8652	-2.849700451
78.8692	-2.862720966
78.8732	-2.852974176
78.8772	-2.854462147
78.8812	-2.866143465
78.8852	-2.859000683
78.8892	-2.848584414
78.8932	-2.855652571
78.8972	-2.848510027
78.9012	-2.838391304
78.9052	-2.848286867
78.9092	-2.845236301
78.9132	-2.830206871
78.9172	-2.834075928
78.9212	-2.840028048
78.9252	-2.829090834
78.9292	-2.834447861
78.9332	-2.842781067
78.9372	-2.832513332
78.9412	-2.830876589
78.9452	-2.831322908
78.9492	-2.815772772
78.9532	-2.809002161
78.9572	-2.823138714
78.9612	-2.822915316
78.9652	-2.812573433
78.9692	-2.824329138
78.9732	-2.830950975
78.9772	-2.82767725
78.9812	-2.842632055
78.9852	-2.854685307
78.9892	-2.845905781
78.9932	-2.852304459
78.9972	-2.863390446
79.0012	-2.848733187
79.0052	-2.847542763
79.0092	-2.85840559
79.0132	-2.857215166
79.0172	-2.853197336
79.0212	-2.86435771
79.0252	-2.860563278
79.0292	-2.857884645
79.0332	-2.876113415
79.0372	-2.878940821
79.0412	-2.865548134
79.0452	-2.871351719
79.0492	-2.87767601
79.0532	-2.868821859
79.0572	-2.874922991
79.0612	-2.886901855
79.0652	-2.879535913
79.0692	-2.882214546
79.0732	-2.895681381
79.0772	-2.886232138
79.0812	-2.877378225
79.0852	-2.888166666
79.0892	-2.88385129
79.0932	-2.874178886
79.0972	-2.877601624
79.1012	-2.873806953
79.1052	-2.864581108
79.1092	-2.871277332
79.1132	-2.876187801
79.1172	-2.857661486
79.1212	-2.855950356
79.1252	-2.86264658
79.1292	-2.853569508
79.1332	-2.859967947
79.1372	-2.873062849
79.1412	-2.865250587
79.1452	-2.851411819
79.1492	-2.85267663
79.1532	-2.834299088
79.1572	-2.81264782
79.1612	-2.817335129
79.1652	-2.818451166
79.1692	-2.808034897
79.1732	-2.813540697
79.1772	-2.818972111
79.1812	-2.808778763
79.1852	-2.816665649
79.1892	-2.824552298
79.1932	-2.81793046
79.1972	-2.819864988
79.2012	-2.835415125
79.2052	-2.832810879
79.2092	-2.827826023
79.2132	-2.83742404
79.2172	-2.829834938
79.2212	-2.817632914
79.2252	-2.826933146
79.2292	-2.828495741
79.2332	-2.820311308
79.2372	-2.831471682
79.2412	-2.843897104
79.2452	-2.838986397
79.2492	-2.842334509
79.2532	-2.851486206
79.2572	-2.842632294
79.2612	-2.843078613
79.2652	-2.857810259
79.2692	-2.851634979
79.2732	-2.844120264
79.2772	-2.851411819
79.2812	-2.845757008
79.2852	-2.838837624
79.2892	-2.849254131
79.2932	-2.852527857
79.2972	-2.841888189
79.3012	-2.844269037
79.3052	-2.846873045
79.3092	-2.828123569
79.3132	-2.830579042
79.3172	-2.839730501
79.3212	-2.832811117
79.3252	-2.83385253
79.3292	-2.846501112
79.3332	-2.84337616
79.3372	-2.838540077
79.3412	-2.849551678
79.3452	-2.845608234
79.3492	-2.834522247
79.3532	-2.843227386
79.3572	-2.851411819
79.3612	-2.847542763
79.3652	-2.856619835
79.3692	-2.858108044
79.3732	-2.842632294
79.3772	-2.841739416
79.3812	-2.851858139
79.3852	-2.844269037
79.3892	-2.841144085
79.3932	-2.8541646
79.3972	-2.845310688
79.4012	-2.836828709
79.4052	-2.846352339
79.4092	-2.837870359
79.4132	-2.825147629
79.4172	-2.830950975
79.4212	-2.832513332
79.4252	-2.823585033
79.4292	-2.831843853
79.4332	-2.839358568
79.4372	-2.828793287
79.4412	-2.827974796
79.4452	-2.832290173
79.4492	-2.820088148
79.4532	-2.816516876
79.4572	-2.824998617
79.4612	-2.8177073
79.4652	-2.80840683
79.4692	-2.817186356
79.4732	-2.816442251
79.4772	-2.806621075
79.4812	-2.814433575
79.4852	-2.816814423
79.4892	-2.805281878
79.4932	-2.816070318
79.4972	-2.824701071
79.5012	-2.819269657
79.5052	-2.82343626
79.5092	-2.834224701
79.5132	-2.827156305
79.5172	-2.827081919
79.5212	-2.843227386
79.5252	-2.836456776
79.5292	-2.829686165
79.5332	-2.834150314
79.5372	-2.8232131
79.5412	-2.806621075
79.5452	-2.810118198
79.5492	-2.808109283
79.5532	-2.799032211
79.5572	-2.808555603
79.5612	-2.823808193
79.5652	-2.824552298
79.5692	-2.83191824
79.5732	-2.843599319
79.5772	-2.834447861
79.5812	-2.833927155
79.5852	-2.843897104
79.5892	-2.83868885
79.5932	-2.831769466
79.5972	-2.841292858
79.6012	-2.839507341
79.6052	-2.830653429
79.6092	-2.840846539
79.6132	-2.846873045
79.6172	-2.841367245
79.6212	-2.859298468
79.6252	-2.875071764
79.6292	-2.874253273
79.6332	-2.887720346
79.6372	-2.903196096
79.6412	-2.900517702
79.6452	-2.895383835
79.6492	-2.907437086
79.6532	-2.907734632
79.6572	-2.913463593
79.6612	-2.930650711
79.6652	-2.92834425
79.6692	-2.915546894
79.6732	-2.92008543
79.6772	-2.916290998
79.6812	-2.899847984
79.6852	-2.903940201
79.6892	-2.904535294
79.6932	-2.898360014
79.6972	-2.904088974
79.7012	-2.926484108
79.7052	-2.926558495
79.7092	-2.931469202
79.7132	-2.943448067
79.7172	-2.929757833
79.7212	-2.904684067
79.7252	-2.899847984
79.7292	-2.885785818
79.7332	-2.866292238
79.7372	-2.860042334
79.7412	-2.842781067
79.7452	-2.817260742
79.7492	-2.815177441
79.7532	-2.819790602
79.7572	-2.811159849
79.7612	-2.81815362
79.7652	-2.831174135
79.7692	-2.823064327
79.7732	-2.826486826
79.7772	-2.839804888
79.7812	-2.83385253
79.7852	-2.81941843
79.7892	-2.819715977
79.7932	-2.811234236
79.7972	-2.795758247
79.8012	-2.806993246
79.8052	-2.825668335
79.8092	-2.82365942
79.8132	-2.842260122
79.8172	-2.853569269
79.8212	-2.847765923
79.8252	-2.849923611
79.8292	-2.861158371
79.8332	-2.84843564
79.8372	-2.848063469
79.8412	-2.859670401
79.8452	-2.856173515
79.8492	-2.855503798
79.8532	-2.874625444
79.8572	-2.876262188
79.8612	-2.864804268
79.8652	-2.869417191
79.8692	-2.870979548
79.8732	-2.860712051
79.8772	-2.867185116
79.8812	-2.874402285
79.8852	-2.859967947
79.8892	-2.850667715
79.8932	-2.850816488
79.8972	-2.830802202
79.9012	-2.820608854
79.9052	-2.830802202
79.9092	-2.830504417
79.9132	-2.830802202
79.9172	-2.851486206
79.9212	-2.855206251
79.9252	-2.847765923
79.9292	-2.8541646
79.9332	-2.850890875
79.9372	-2.831248522
79.9412	-2.831322908
79.9452	-2.834745407
79.9492	-2.823585033
79.9532	-2.820981026
79.9572	-2.830132484
79.9612	-2.818897724
79.9652	-2.81793046
79.9692	-2.826858759
79.9732	-2.824701071
79.9772	-2.825519562
79.9812	-2.845013142
79.9852	-2.852751017
79.9892	-2.845310688
79.9932	-2.853346109
79.9972	-2.852825403
80.0012	-2.836828709
80.0052	-2.834522247
80.0092	-2.839507341
80.0132	-2.825965881
80.0172	-2.827751637
80.0212	-2.838167906
80.0252	-2.830727816
80.0292	-2.830876589
80.0332	-2.84441781
80.0372	-2.84270668
80.0412	-2.834150314
80.0452	-2.846649885
80.0492	-2.852304459
80.0532	-2.855503798
80.0572	-2.876187801
80.0612	-2.885339499
80.0652	-2.876262188
80.0692	-2.87938714
80.0732	-2.887348175
80.0772	-2.874774218
80.0812	-2.875294924
80.0852	-2.885711432
80.0892	-2.879833698
80.0932	-2.87812233
80.0972	-2.8929286
80.1012	-2.887720346
80.1052	-2.878494263
80.1092	-2.888017893
80.1132	-2.885562658
80.1172	-2.87432766
80.1212	-2.879089594
80.1252	-2.881396055
80.1292	-2.866664171
80.1332	-2.864506483
80.1372	-2.865101814
80.1412	-2.842706442
80.1452	-2.834001541
80.1492	-2.837721586
80.1532	-2.821948051
80.1572	-2.812573433
80.1612	-2.820757627
80.1652	-2.814284563
80.1692	-2.805430651
80.1732	-2.814731121
80.1772	-2.810490131
80.1812	-2.795237541
80.1852	-2.804463387
80.1892	-2.808778763
80.1932	-2.796279192
80.1972	-2.796576738
80.2012	-2.800297022
80.2052	-2.786383629
80.2092	-2.784002781
80.2132	-2.790103674
80.2172	-2.778645754
80.2212	-2.771279812
80.2252	-2.783258677
80.2292	-2.778571367
80.2332	-2.764509201
80.2372	-2.772247076
80.2412	-2.762500286
80.2452	-2.744866848
80.2492	-2.744345903
80.2532	-2.744048357
80.2572	-2.725745201
80.2612	-2.727010012
80.2652	-2.733036757
80.2692	-2.715775251
80.2732	-2.714361668
80.2772	-2.718602657
80.2812	-2.707814217
80.2852	-2.696802616
80.2892	-2.706400633
80.2932	-2.69970417
80.2972	-2.696207285
80.3012	-2.707665443
80.3052	-2.708334923
80.3092	-2.695984125
80.3132	-2.69948101
80.3172	-2.706102848
80.3212	-2.695686579
80.3252	-2.706772566
80.3292	-2.722173929
80.3332	-2.715849638
80.3372	-2.718453884
80.3412	-2.732292652
80.3452	-2.727605343
80.3492	-2.724629164
80.3532	-2.737947226
80.3572	-2.726563692
80.3612	-2.715477705
80.3652	-2.720909119
80.3692	-2.720090628
80.3732	-2.705433369
80.3772	-2.709897518
80.3812	-2.706102848
80.3852	-2.687576532
80.3892	-2.684898138
80.3932	-2.690627098
80.3972	-2.679689884
80.4012	-2.678201914
80.4052	-2.687576532
80.4092	-2.673663378
80.4132	-2.664214134
80.4172	-2.675300121
80.4212	-2.671877623
80.4252	-2.665850878
80.4292	-2.677309036
80.4332	-2.681326866
80.4372	-2.675002575
80.4412	-2.690032005
80.4452	-2.703350067
80.4492	-2.697397709
80.4532	-2.706475019
80.4572	-2.720537186
80.4612	-2.715105772
80.4652	-2.720462561
80.4692	-2.733334303
80.4732	-2.726340532
80.4772	-2.720165014
80.4812	-2.733408689
80.4852	-2.727977276
80.4892	-2.718528271
80.4932	-2.733855247
80.4972	-2.736756802
80.5012	-2.727977276
80.5052	-2.735789537
80.5092	-2.741741896
80.5132	-2.728572607
80.5172	-2.729688644
80.5212	-2.734152794
80.5252	-2.718230486
80.5292	-2.70818615
80.5332	-2.714361668
80.5372	-2.697918653
80.5412	-2.68824625
80.5452	-2.695760965
80.5492	-2.689213514
80.5532	-2.678797007
80.5572	-2.688543797
80.5612	-2.691371202
80.5652	-2.682070732
80.5692	-2.694347382
80.5732	-2.703052521
80.5772	-2.690329552
80.5812	-2.694347382
80.5852	-2.705433369
80.5892	-2.697323322
80.5932	-2.695388794
80.5972	-2.70394516
80.6012	-2.689957619
80.6052	-2.679689884
80.6092	-2.687576532
80.6132	-2.68400526
80.6172	-2.673588991
80.6212	-2.683856487
80.6252	-2.683782101
80.6292	-2.671803236
80.6332	-2.676713705
80.6372	-2.681698799
80.6412	-2.668157578
80.6452	-2.664065361
80.6492	-2.666520596
80.6532	-2.651714563
80.6572	-2.650151968
80.6612	-2.661089182
80.6652	-2.653425694
80.6692	-2.64375329
80.6732	-2.650449514
80.6772	-2.641521215
80.6812	-2.630137682
80.6852	-2.639065981
80.6892	-2.640330791
80.6932	-2.631848812
80.6972	-2.641744375
80.7012	-2.650747299
80.7052	-2.644050837
80.7092	-2.652830362
80.7132	-2.666669369
80.7172	-2.662428379
80.7212	-2.661535501
80.7252	-2.672026396
80.7292	-2.664288521
80.7332	-2.660717249
80.7372	-2.671580076
80.7412	-2.665702105
80.7452	-2.65223527
80.7492	-2.659675598
80.7532	-2.662428379
80.7572	-2.656104088
80.7612	-2.671580076
80.7652	-2.679392338
80.7692	-2.670389652
80.7732	-2.672175169
80.7772	-2.681624413
80.7812	-2.672472715
80.7852	-2.673812151
80.7892	-2.687650919
80.7932	-2.676490545
80.7972	-2.67150569
80.8012	-2.683335543
80.8052	-2.683484316
80.8092	-2.678127527
80.8132	-2.6927104
80.8172	-2.696877003
80.8212	-2.690627098
80.8252	-2.702531576
80.8292	-2.714882374
80.8332	-2.705582142
80.8372	-2.710492611
80.8412	-2.71748662
80.8452	-2.70394516
80.8492	-2.700969219
80.8532	-2.711162329
80.8572	-2.70729351
80.8612	-2.70245719
80.8652	-2.715403318
80.8692	-2.710716009
80.8732	-2.700820446
80.8772	-2.715626478
80.8812	-2.718379498
80.8852	-2.70796299
80.8892	-2.715477705
80.8932	-2.718379498
80.8972	-2.705879688
80.9012	-2.704317331
80.9052	-2.708111763
80.9092	-2.691891909
80.9132	-2.689436674
80.9172	-2.698960304
80.9212	-2.690552711
80.9252	-2.684674978
80.9292	-2.693305731
80.9332	-2.688766956
80.9372	-2.675225735
80.9412	-2.683261156
80.9452	-2.677606583
80.9492	-2.658782721
80.9532	-2.658708334
80.9572	-2.655657768
80.9612	-2.635420084
80.9652	-2.633262396
80.9692	-2.641446829
80.9732	-2.627905607
80.9772	-2.626566172
80.9812	-2.632964849
80.9852	-2.622697353
80.9892	-2.611387968
80.9932	-2.619869947
80.9972	-2.606477499
81.0012	-2.596507549
81.0052	-2.606775045
81.0092	-2.610420942
81.0132	-2.604840517
81.0172	-2.617191553
81.0212	-2.632592916
81.0252	-2.627384663
81.0292	-2.641967535
81.0332	-2.660717249
81.0372	-2.655657768
81.0412	-2.661609888
81.0452	-2.680285215
81.0492	-2.675746441
81.0532	-2.670687199
81.0572	-2.681996346
81.0612	-2.67849946
81.0652	-2.673291206
81.0692	-2.687502146
81.0732	-2.696058512
81.0772	-2.687650919
81.0812	-2.70245719
81.0852	-2.705284595
81.0892	-2.68824625
81.0932	-2.683261156
81.0972	-2.681550026
81.1012	-2.665181398
81.1052	-2.65796423
81.1092	-2.665627718
81.1132	-2.651714325
81.1172	-2.640182018
81.1212	-2.651565552
81.1252	-2.650672674
81.1292	-2.643604517
81.1332	-2.6539464
81.1372	-2.649631262
81.1412	-2.6340065
81.1452	-2.63780117
81.1492	-2.644869328
81.1532	-2.637280226
81.1572	-2.641521215
81.1612	-2.657815456
81.1652	-2.655062437
81.1692	-2.668455124
81.1732	-2.687799692
81.1772	-2.687278986
81.1812	-2.682889223
81.1852	-2.699109077
81.1892	-2.701489925
81.1932	-2.693528891
81.1972	-2.704466105
81.2012	-2.701489925
81.2052	-2.686162949
81.2092	-2.684154034
81.2132	-2.683037996
81.2172	-2.669943094
81.2212	-2.677755356
81.2252	-2.694272757
81.2292	-2.688915968
81.2332	-2.687725306
81.2372	-2.695389032
81.2412	-2.683930874
81.2452	-2.670984745
81.2492	-2.671282291
81.2532	-2.653872013
81.2572	-2.637428999
81.2612	-2.645762205
81.2652	-2.655285835
81.2692	-2.644943714
81.2732	-2.648887157
81.2772	-2.649333477
81.2812	-2.634824991
81.2852	-2.642339706
81.2892	-2.657443523
81.2932	-2.654764891
81.2972	-2.659824371
81.3012	-2.674332857
81.3052	-2.665181398
81.3092	-2.659973145
81.3132	-2.675597668
81.3172	-2.676639318
81.3212	-2.671654463
81.3252	-2.68869257
81.3292	-2.695388794
81.3332	-2.693007946
81.3372	-2.709153414
81.3412	-2.714733601
81.3452	-2.698811531
81.3492	-2.691371202
81.3532	-2.692784786
81.3572	-2.680805922
81.3612	-2.682070732
81.3652	-2.694868088
81.3692	-2.687427759
81.3732	-2.67872262
81.3772	-2.689213514
81.3812	-2.678871393
81.3852	-2.663172483
81.3892	-2.669496775
81.3932	-2.66748786
81.3972	-2.653053761
81.4012	-2.659303427
81.4052	-2.669199228
81.4092	-2.660717249
81.4132	-2.66897583
81.4172	-2.67701149
81.4212	-2.664214134
81.4252	-2.664883852
81.4292	-2.677978754
81.4332	-2.676118612
81.4372	-2.672472954
81.4412	-2.683484554
81.4452	-2.682666063
81.4492	-2.676267385
81.4532	-2.690850258
81.4572	-2.69650507
81.4612	-2.689659834
81.4652	-2.699034691
81.4692	-2.705358982
81.4732	-2.693900824
81.4772	-2.697844267
81.4812	-2.708111763
81.4852	-2.697621107
81.4892	-2.69248724
81.4932	-2.695016861
81.4972	-2.682219505
81.5012	-2.675300121
81.5052	-2.688320637
81.5092	-2.686386108
81.5132	-2.679317951
81.5172	-2.690329552
81.5212	-2.693082333
81.5252	-2.685567617
81.5292	-2.690999031
81.5332	-2.699332237
81.5372	-2.687427759
81.5412	-2.692115068
81.5452	-2.700894594
81.5492	-2.695463181
81.5532	-2.700076342
81.5572	-2.717188835
81.5612	-2.713840723
81.5652	-2.706549406
81.5692	-2.718156099
81.5732	-2.716370583
81.5772	-2.716742516
81.5812	-2.729465485
81.5852	-2.732367039
81.5892	-2.718528271
81.5932	-2.72470355
81.5972	-2.728572607
81.6012	-2.717412233
81.6052	-2.724331617
81.6092	-2.738988876
81.6132	-2.735864162
81.6172	-2.739732981
81.6212	-2.757589817
81.6252	-2.756101608
81.6292	-2.755357742
81.6332	-2.769866228
81.6372	-2.767038822
81.6412	-2.762649059
81.6452	-2.778645754
81.6492	-2.788838863
81.6532	-2.789508581
81.6572	-2.810043812
81.6612	-2.832290173
81.6652	-2.839804888
81.6692	-2.865771532
81.6732	-2.894342184
81.6772	-2.902600765
81.6812	-2.923508167
81.6852	-2.956840515
81.6892	-2.973209143
81.6932	-2.984146357
81.6972	-3.010187387
